index,totalAssertions,validAssertions,passedAssertions,totalAssertionsforQLTY,measuredPROD,referencePROD, measuredUS, referenceUS, measuredQLTY, referenceQLTY
419,48,21,9,10, 18.75, 43.75,4,5, 90.00,100.00
420,48,18,7,8, 14.58, 37.50,3,4, 87.50,100.00
421,48,21,7,8, 14.58, 43.75,3,5, 87.50,100.00
422,48,20,9,10, 18.75, 41.67,4,5, 90.00,100.00
423,48,23,9,10, 18.75, 47.92,4,6, 90.00,100.00
424,48,19,7,8, 14.58, 39.58,3,4, 87.50,100.00
425,48,22,7,8, 14.58, 45.83,3,5, 87.50,100.00
426,48,21,9,10, 18.75, 43.75,4,5, 90.00,100.00
427,48,24,9,10, 18.75, 50.00,4,6, 90.00,100.00
428,48,21,7,8, 14.58, 43.75,3,5, 87.50,100.00
429,48,24,7,8, 14.58, 50.00,3,6, 87.50,100.00
430,48,23,16,28, 33.33, 47.92,9,6, 57.14,100.00
431,48,26,25,33, 52.08, 54.17,10,7, 75.76,100.00
432,48,21,7,8, 14.58, 43.75,3,4, 87.50,100.00
433,48,24,7,8, 14.58, 50.00,3,5, 87.50,100.00
434,48,23,9,10, 18.75, 47.92,4,5, 90.00,100.00
435,48,26,9,10, 18.75, 54.17,4,6, 90.00,100.00
436,48,23,7,8, 14.58, 47.92,3,5, 87.50,100.00
437,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
438,48,25,9,10, 18.75, 52.08,4,6, 90.00,100.00
439,48,28,9,10, 18.75, 58.33,4,7, 90.00,100.00
440,48,24,7,8, 14.58, 50.00,3,5, 87.50,100.00
441,48,27,7,8, 14.58, 56.25,3,6, 87.50,100.00
442,48,26,9,10, 18.75, 54.17,4,6, 90.00,100.00
443,48,29,9,10, 18.75, 60.42,4,7, 90.00,100.00
444,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
445,48,29,7,8, 14.58, 60.42,3,7, 87.50,100.00
446,48,28,24,41, 50.00, 58.33,11,7, 58.54,100.00
447,48,31,42,46, 87.50, 64.58,12,8, 91.30,100.00
448,48,18,7,8, 14.58, 37.50,3,3, 87.50,100.00
449,48,21,7,8, 14.58, 43.75,3,4, 87.50,100.00
450,48,20,9,10, 18.75, 41.67,4,4, 90.00,100.00
451,48,23,9,10, 18.75, 47.92,4,5, 90.00,100.00
452,48,20,7,8, 14.58, 41.67,3,4, 87.50,100.00
453,48,23,7,8, 14.58, 47.92,3,5, 87.50,100.00
454,48,22,9,10, 18.75, 45.83,4,5, 90.00,100.00
455,48,25,9,10, 18.75, 52.08,4,6, 90.00,100.00
456,48,21,7,8, 14.58, 43.75,3,4, 87.50,100.00
457,48,24,7,8, 14.58, 50.00,3,5, 87.50,100.00
458,48,23,9,10, 18.75, 47.92,4,5, 90.00,100.00
459,48,26,9,10, 18.75, 54.17,4,6, 90.00,100.00
460,48,23,7,8, 14.58, 47.92,3,5, 87.50,100.00
461,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
462,48,25,16,28, 33.33, 52.08,9,6, 57.14,100.00
463,48,28,16,28, 33.33, 58.33,9,7, 57.14,100.00
464,48,23,7,8, 14.58, 47.92,3,4, 87.50,100.00
465,48,26,7,8, 14.58, 54.17,3,5, 87.50,100.00
466,48,25,9,10, 18.75, 52.08,4,5, 90.00,100.00
467,48,28,9,10, 18.75, 58.33,4,6, 90.00,100.00
468,48,25,7,8, 14.58, 52.08,3,5, 87.50,100.00
469,48,28,7,8, 14.58, 58.33,3,6, 87.50,100.00
470,48,27,9,10, 18.75, 56.25,4,6, 90.00,100.00
471,48,30,9,10, 18.75, 62.50,4,7, 90.00,100.00
472,48,26,7,8, 14.58, 54.17,3,5, 87.50,100.00
473,48,29,7,8, 14.58, 60.42,3,6, 87.50,100.00
474,48,28,9,10, 18.75, 58.33,4,6, 90.00,100.00
475,48,31,9,10, 18.75, 64.58,4,7, 90.00,100.00
476,48,28,7,8, 14.58, 58.33,3,6, 87.50,100.00
477,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
478,48,30,24,41, 50.00, 62.50,11,7, 58.54,100.00
479,48,33,28,41, 58.33, 68.75,11,8, 68.29,100.00
480,48,24,7,8, 14.58, 50.00,3,4, 87.50,100.00
481,48,27,7,8, 14.58, 56.25,3,5, 87.50,100.00
482,48,26,9,10, 18.75, 54.17,4,5, 90.00,100.00
483,48,29,9,10, 18.75, 60.42,4,6, 90.00,100.00
484,48,26,7,8, 14.58, 54.17,3,5, 87.50,100.00
485,48,29,7,8, 14.58, 60.42,3,6, 87.50,100.00
486,48,28,9,10, 18.75, 58.33,4,6, 90.00,100.00
487,48,31,9,10, 18.75, 64.58,4,7, 90.00,100.00
488,48,27,7,8, 14.58, 56.25,3,5, 87.50,100.00
489,48,30,7,8, 14.58, 62.50,3,6, 87.50,100.00
490,48,29,9,10, 18.75, 60.42,4,6, 90.00,100.00
491,48,32,9,10, 18.75, 66.67,4,7, 90.00,100.00
492,48,29,7,8, 14.58, 60.42,3,6, 87.50,100.00
493,48,32,7,8, 14.58, 66.67,3,7, 87.50,100.00
494,48,31,16,28, 33.33, 64.58,9,7, 57.14,100.00
495,48,34,25,33, 52.08, 70.83,10,8, 75.76,100.00
496,48,29,7,8, 14.58, 60.42,3,5, 87.50,100.00
497,48,32,7,8, 14.58, 66.67,3,6, 87.50,100.00
498,48,31,9,10, 18.75, 64.58,4,6, 90.00,100.00
499,48,34,9,10, 18.75, 70.83,4,7, 90.00,100.00
500,48,31,7,8, 14.58, 64.58,3,6, 87.50,100.00
501,48,34,7,8, 14.58, 70.83,3,7, 87.50,100.00
502,48,33,9,10, 18.75, 68.75,4,7, 90.00,100.00
503,48,36,9,10, 18.75, 75.00,4,8, 90.00,100.00
504,48,32,7,8, 14.58, 66.67,3,6, 87.50,100.00
505,48,35,7,8, 14.58, 72.92,3,7, 87.50,100.00
506,48,34,9,10, 18.75, 70.83,4,7, 90.00,100.00
507,48,37,9,10, 18.75, 77.08,4,8, 90.00,100.00
508,48,34,7,8, 14.58, 70.83,3,7, 87.50,100.00
509,48,37,7,8, 14.58, 77.08,3,8, 87.50,100.00
510,48,36,24,41, 50.00, 75.00,11,8, 58.54,100.00
511,48,39,42,46, 87.50, 81.25,12,9, 91.30,100.00
512,48,2,7,8, 14.58,  4.17,3,1, 87.50,100.00
513,48,5,7,8, 14.58, 10.42,3,2, 87.50,100.00
514,48,4,9,10, 18.75,  8.33,4,2, 90.00,100.00
515,48,7,9,10, 18.75, 14.58,4,3, 90.00,100.00
516,48,4,7,8, 14.58,  8.33,3,2, 87.50,100.00
517,48,7,7,8, 14.58, 14.58,3,3, 87.50,100.00
518,48,6,9,10, 18.75, 12.50,4,3, 90.00,100.00
519,48,9,9,10, 18.75, 18.75,4,4, 90.00,100.00
520,48,5,7,8, 14.58, 10.42,3,2, 87.50,100.00
521,48,8,7,8, 14.58, 16.67,3,3, 87.50,100.00
522,48,7,9,10, 18.75, 14.58,4,3, 90.00,100.00
523,48,10,9,10, 18.75, 20.83,4,4, 90.00,100.00
524,48,7,7,8, 14.58, 14.58,3,3, 87.50,100.00
525,48,10,7,8, 14.58, 20.83,3,4, 87.50,100.00
526,48,9,16,28, 33.33, 18.75,9,4, 57.14,100.00
527,48,12,16,28, 33.33, 25.00,9,5, 57.14,100.00
528,48,7,7,8, 14.58, 14.58,3,2, 87.50,100.00
529,48,10,7,8, 14.58, 20.83,3,3, 87.50,100.00
530,48,9,9,10, 18.75, 18.75,4,3, 90.00,100.00
531,48,12,9,10, 18.75, 25.00,4,4, 90.00,100.00
532,48,9,7,8, 14.58, 18.75,3,3, 87.50,100.00
533,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
534,48,11,9,10, 18.75, 22.92,4,4, 90.00,100.00
535,48,14,9,10, 18.75, 29.17,4,5, 90.00,100.00
536,48,10,7,8, 14.58, 20.83,3,3, 87.50,100.00
537,48,13,7,8, 14.58, 27.08,3,4, 87.50,100.00
538,48,12,9,10, 18.75, 25.00,4,4, 90.00,100.00
539,48,15,9,10, 18.75, 31.25,4,5, 90.00,100.00
540,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
541,48,15,7,8, 14.58, 31.25,3,5, 87.50,100.00
542,48,14,24,41, 50.00, 29.17,11,5, 58.54,100.00
543,48,17,24,41, 50.00, 35.42,11,6, 58.54,100.00
544,48,8,7,8, 14.58, 16.67,3,2, 87.50,100.00
545,48,11,7,8, 14.58, 22.92,3,3, 87.50,100.00
546,48,10,9,10, 18.75, 20.83,4,3, 90.00,100.00
547,48,13,9,10, 18.75, 27.08,4,4, 90.00,100.00
548,48,10,7,8, 14.58, 20.83,3,3, 87.50,100.00
549,48,13,7,8, 14.58, 27.08,3,4, 87.50,100.00
550,48,12,9,10, 18.75, 25.00,4,4, 90.00,100.00
551,48,15,9,10, 18.75, 31.25,4,5, 90.00,100.00
552,48,11,7,8, 14.58, 22.92,3,3, 87.50,100.00
553,48,14,7,8, 14.58, 29.17,3,4, 87.50,100.00
554,48,13,9,10, 18.75, 27.08,4,4, 90.00,100.00
555,48,16,9,10, 18.75, 33.33,4,5, 90.00,100.00
556,48,13,7,8, 14.58, 27.08,3,4, 87.50,100.00
557,48,16,7,8, 14.58, 33.33,3,5, 87.50,100.00
558,48,15,18,28, 37.50, 31.25,9,5, 64.29,100.00
559,48,18,28,35, 58.33, 37.50,11,6, 80.00,100.00
560,48,13,7,8, 14.58, 27.08,3,3, 87.50,100.00
561,48,16,7,8, 14.58, 33.33,3,4, 87.50,100.00
562,48,15,9,10, 18.75, 31.25,4,4, 90.00,100.00
563,48,18,9,10, 18.75, 37.50,4,5, 90.00,100.00
564,48,15,7,8, 14.58, 31.25,3,4, 87.50,100.00
565,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
566,48,17,9,10, 18.75, 35.42,4,5, 90.00,100.00
567,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
568,48,16,7,8, 14.58, 33.33,3,4, 87.50,100.00
569,48,19,7,8, 14.58, 39.58,3,5, 87.50,100.00
570,48,18,9,10, 18.75, 37.50,4,5, 90.00,100.00
571,48,21,9,10, 18.75, 43.75,4,6, 90.00,100.00
572,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
573,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
574,48,20,26,41, 54.17, 41.67,11,6, 63.41,100.00
575,48,23,39,48, 81.25, 47.92,13,7, 81.25,100.00
576,48,10,7,8, 14.58, 20.83,3,2, 87.50,100.00
577,48,13,7,8, 14.58, 27.08,3,3, 87.50,100.00
578,48,12,9,10, 18.75, 25.00,4,3, 90.00,100.00
579,48,15,9,10, 18.75, 31.25,4,4, 90.00,100.00
580,48,12,7,8, 14.58, 25.00,3,3, 87.50,100.00
581,48,15,7,8, 14.58, 31.25,3,4, 87.50,100.00
582,48,14,9,10, 18.75, 29.17,4,4, 90.00,100.00
583,48,17,9,10, 18.75, 35.42,4,5, 90.00,100.00
584,48,13,7,8, 14.58, 27.08,3,3, 87.50,100.00
585,48,16,7,8, 14.58, 33.33,3,4, 87.50,100.00
586,48,15,9,10, 18.75, 31.25,4,4, 90.00,100.00
587,48,18,9,10, 18.75, 37.50,4,5, 90.00,100.00
588,48,15,7,8, 14.58, 31.25,3,4, 87.50,100.00
589,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
590,48,17,16,28, 33.33, 35.42,9,5, 57.14,100.00
591,48,20,16,28, 33.33, 41.67,9,6, 57.14,100.00
592,48,15,7,8, 14.58, 31.25,3,3, 87.50,100.00
593,48,18,7,8, 14.58, 37.50,3,4, 87.50,100.00
594,48,17,9,10, 18.75, 35.42,4,4, 90.00,100.00
595,48,20,9,10, 18.75, 41.67,4,5, 90.00,100.00
596,48,17,7,8, 14.58, 35.42,3,4, 87.50,100.00
597,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
598,48,19,9,10, 18.75, 39.58,4,5, 90.00,100.00
599,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
600,48,18,7,8, 14.58, 37.50,3,4, 87.50,100.00
601,48,21,7,8, 14.58, 43.75,3,5, 87.50,100.00
602,48,20,9,10, 18.75, 41.67,4,5, 90.00,100.00
603,48,23,9,10, 18.75, 47.92,4,6, 90.00,100.00
604,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
605,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
606,48,22,24,41, 50.00, 45.83,11,6, 58.54,100.00
607,48,25,24,41, 50.00, 52.08,11,7, 58.54,100.00
608,48,16,7,8, 14.58, 33.33,3,3, 87.50,100.00
609,48,19,7,8, 14.58, 39.58,3,4, 87.50,100.00
610,48,18,9,10, 18.75, 37.50,4,4, 90.00,100.00
611,48,21,9,10, 18.75, 43.75,4,5, 90.00,100.00
612,48,18,7,8, 14.58, 37.50,3,4, 87.50,100.00
613,48,21,7,8, 14.58, 43.75,3,5, 87.50,100.00
614,48,20,9,10, 18.75, 41.67,4,5, 90.00,100.00
615,48,23,9,10, 18.75, 47.92,4,6, 90.00,100.00
616,48,19,7,8, 14.58, 39.58,3,4, 87.50,100.00
617,48,22,7,8, 14.58, 45.83,3,5, 87.50,100.00
618,48,21,9,10, 18.75, 43.75,4,5, 90.00,100.00
619,48,24,9,10, 18.75, 50.00,4,6, 90.00,100.00
620,48,21,7,8, 14.58, 43.75,3,5, 87.50,100.00
621,48,24,7,8, 14.58, 50.00,3,6, 87.50,100.00
622,48,23,18,28, 37.50, 47.92,9,6, 64.29,100.00
623,48,26,28,35, 58.33, 54.17,11,7, 80.00,100.00
624,48,21,7,8, 14.58, 43.75,3,4, 87.50,100.00
625,48,24,7,8, 14.58, 50.00,3,5, 87.50,100.00
626,48,23,9,10, 18.75, 47.92,4,5, 90.00,100.00
627,48,26,9,10, 18.75, 54.17,4,6, 90.00,100.00
628,48,23,7,8, 14.58, 47.92,3,5, 87.50,100.00
629,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
630,48,25,9,10, 18.75, 52.08,4,6, 90.00,100.00
631,48,28,9,10, 18.75, 58.33,4,7, 90.00,100.00
632,48,24,7,8, 14.58, 50.00,3,5, 87.50,100.00
633,48,27,7,8, 14.58, 56.25,3,6, 87.50,100.00
634,48,26,9,10, 18.75, 54.17,4,6, 90.00,100.00
635,48,29,9,10, 18.75, 60.42,4,7, 90.00,100.00
636,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
637,48,29,7,8, 14.58, 60.42,3,7, 87.50,100.00
638,48,28,26,41, 54.17, 58.33,11,7, 63.41,100.00
639,48,31,39,48, 81.25, 64.58,13,8, 81.25,100.00
640,48,7,7,8, 14.58, 14.58,3,2, 87.50,100.00
641,48,10,7,8, 14.58, 20.83,3,3, 87.50,100.00
642,48,9,9,10, 18.75, 18.75,4,3, 90.00,100.00
643,48,12,9,10, 18.75, 25.00,4,4, 90.00,100.00
644,48,9,7,8, 14.58, 18.75,3,3, 87.50,100.00
645,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
646,48,11,9,10, 18.75, 22.92,4,4, 90.00,100.00
647,48,14,9,10, 18.75, 29.17,4,5, 90.00,100.00
648,48,10,7,8, 14.58, 20.83,3,3, 87.50,100.00
649,48,13,7,8, 14.58, 27.08,3,4, 87.50,100.00
650,48,12,9,10, 18.75, 25.00,4,4, 90.00,100.00
651,48,15,9,10, 18.75, 31.25,4,5, 90.00,100.00
652,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
653,48,15,7,8, 14.58, 31.25,3,5, 87.50,100.00
654,48,14,16,28, 33.33, 29.17,9,5, 57.14,100.00
655,48,17,16,28, 33.33, 35.42,9,6, 57.14,100.00
656,48,12,7,8, 14.58, 25.00,3,3, 87.50,100.00
657,48,15,7,8, 14.58, 31.25,3,4, 87.50,100.00
658,48,14,9,10, 18.75, 29.17,4,4, 90.00,100.00
659,48,17,9,10, 18.75, 35.42,4,5, 90.00,100.00
660,48,14,7,8, 14.58, 29.17,3,4, 87.50,100.00
661,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
662,48,16,9,10, 18.75, 33.33,4,5, 90.00,100.00
663,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
664,48,15,7,8, 14.58, 31.25,3,4, 87.50,100.00
665,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
666,48,17,9,10, 18.75, 35.42,4,5, 90.00,100.00
667,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
668,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
669,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
670,48,19,24,41, 50.00, 39.58,11,6, 58.54,100.00
671,48,22,28,41, 58.33, 45.83,11,7, 68.29,100.00
672,48,13,7,8, 14.58, 27.08,3,3, 87.50,100.00
673,48,16,7,8, 14.58, 33.33,3,4, 87.50,100.00
674,48,15,9,10, 18.75, 31.25,4,4, 90.00,100.00
675,48,18,9,10, 18.75, 37.50,4,5, 90.00,100.00
676,48,15,7,8, 14.58, 31.25,3,4, 87.50,100.00
677,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
678,48,17,9,10, 18.75, 35.42,4,5, 90.00,100.00
679,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
680,48,16,7,8, 14.58, 33.33,3,4, 87.50,100.00
681,48,19,7,8, 14.58, 39.58,3,5, 87.50,100.00
682,48,18,9,10, 18.75, 37.50,4,5, 90.00,100.00
683,48,21,9,10, 18.75, 43.75,4,6, 90.00,100.00
684,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
685,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
686,48,20,18,28, 37.50, 41.67,9,6, 64.29,100.00
687,48,23,28,35, 58.33, 47.92,11,7, 80.00,100.00
688,48,18,7,8, 14.58, 37.50,3,4, 87.50,100.00
689,48,21,7,8, 14.58, 43.75,3,5, 87.50,100.00
690,48,20,9,10, 18.75, 41.67,4,5, 90.00,100.00
691,48,23,9,10, 18.75, 47.92,4,6, 90.00,100.00
692,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
693,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
694,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
695,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
696,48,21,7,8, 14.58, 43.75,3,5, 87.50,100.00
697,48,24,7,8, 14.58, 50.00,3,6, 87.50,100.00
698,48,23,9,10, 18.75, 47.92,4,6, 90.00,100.00
699,48,26,9,10, 18.75, 54.17,4,7, 90.00,100.00
700,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
701,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
702,48,25,26,41, 54.17, 52.08,11,7, 63.41,100.00
703,48,28,45,48, 93.75, 58.33,13,8, 93.75,100.00
704,48,15,7,8, 14.58, 31.25,3,3, 87.50,100.00
705,48,18,7,8, 14.58, 37.50,3,4, 87.50,100.00
706,48,17,9,10, 18.75, 35.42,4,4, 90.00,100.00
707,48,20,9,10, 18.75, 41.67,4,5, 90.00,100.00
708,48,17,7,8, 14.58, 35.42,3,4, 87.50,100.00
709,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
710,48,19,9,10, 18.75, 39.58,4,5, 90.00,100.00
711,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
712,48,18,7,8, 14.58, 37.50,3,4, 87.50,100.00
713,48,21,7,8, 14.58, 43.75,3,5, 87.50,100.00
714,48,20,9,10, 18.75, 41.67,4,5, 90.00,100.00
715,48,23,9,10, 18.75, 47.92,4,6, 90.00,100.00
716,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
717,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
718,48,22,16,28, 33.33, 45.83,9,6, 57.14,100.00
719,48,25,16,28, 33.33, 52.08,9,7, 57.14,100.00
720,48,20,7,8, 14.58, 41.67,3,4, 87.50,100.00
721,48,23,7,8, 14.58, 47.92,3,5, 87.50,100.00
722,48,22,9,10, 18.75, 45.83,4,5, 90.00,100.00
723,48,25,9,10, 18.75, 52.08,4,6, 90.00,100.00
724,48,22,7,8, 14.58, 45.83,3,5, 87.50,100.00
725,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
726,48,24,9,10, 18.75, 50.00,4,6, 90.00,100.00
727,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
728,48,23,7,8, 14.58, 47.92,3,5, 87.50,100.00
729,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
730,48,25,9,10, 18.75, 52.08,4,6, 90.00,100.00
731,48,28,9,10, 18.75, 58.33,4,7, 90.00,100.00
732,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
733,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
734,48,27,24,41, 50.00, 56.25,11,7, 58.54,100.00
735,48,30,28,41, 58.33, 62.50,11,8, 68.29,100.00
736,48,21,7,8, 14.58, 43.75,3,4, 87.50,100.00
737,48,24,7,8, 14.58, 50.00,3,5, 87.50,100.00
738,48,23,9,10, 18.75, 47.92,4,5, 90.00,100.00
739,48,26,9,10, 18.75, 54.17,4,6, 90.00,100.00
740,48,23,7,8, 14.58, 47.92,3,5, 87.50,100.00
741,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
742,48,25,9,10, 18.75, 52.08,4,6, 90.00,100.00
743,48,28,9,10, 18.75, 58.33,4,7, 90.00,100.00
744,48,24,7,8, 14.58, 50.00,3,5, 87.50,100.00
745,48,27,7,8, 14.58, 56.25,3,6, 87.50,100.00
746,48,26,9,10, 18.75, 54.17,4,6, 90.00,100.00
747,48,29,9,10, 18.75, 60.42,4,7, 90.00,100.00
748,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
749,48,29,7,8, 14.58, 60.42,3,7, 87.50,100.00
750,48,28,18,28, 37.50, 58.33,9,7, 64.29,100.00
751,48,31,28,35, 58.33, 64.58,11,8, 80.00,100.00
752,48,26,7,8, 14.58, 54.17,3,5, 87.50,100.00
753,48,29,7,8, 14.58, 60.42,3,6, 87.50,100.00
754,48,28,9,10, 18.75, 58.33,4,6, 90.00,100.00
755,48,31,9,10, 18.75, 64.58,4,7, 90.00,100.00
756,48,28,7,8, 14.58, 58.33,3,6, 87.50,100.00
757,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
758,48,30,9,10, 18.75, 62.50,4,7, 90.00,100.00
759,48,33,9,10, 18.75, 68.75,4,8, 90.00,100.00
760,48,29,7,8, 14.58, 60.42,3,6, 87.50,100.00
761,48,32,7,8, 14.58, 66.67,3,7, 87.50,100.00
762,48,31,9,10, 18.75, 64.58,4,7, 90.00,100.00
763,48,34,9,10, 18.75, 70.83,4,8, 90.00,100.00
764,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
765,48,34,7,8, 14.58, 70.83,3,8, 87.50,100.00
766,48,33,26,41, 54.17, 68.75,11,8, 63.41,100.00
767,48,36,45,48, 93.75, 75.00,13,9, 93.75,100.00
768,48,7,7,8, 14.58, 14.58,3,2, 87.50,100.00
769,48,10,7,8, 14.58, 20.83,3,3, 87.50,100.00
770,48,9,9,10, 18.75, 18.75,4,3, 90.00,100.00
771,48,12,9,10, 18.75, 25.00,4,4, 90.00,100.00
772,48,9,7,8, 14.58, 18.75,3,3, 87.50,100.00
773,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
774,48,11,9,10, 18.75, 22.92,4,4, 90.00,100.00
775,48,14,9,10, 18.75, 29.17,4,5, 90.00,100.00
776,48,10,7,8, 14.58, 20.83,3,3, 87.50,100.00
777,48,13,7,8, 14.58, 27.08,3,4, 87.50,100.00
778,48,12,9,10, 18.75, 25.00,4,4, 90.00,100.00
779,48,15,9,10, 18.75, 31.25,4,5, 90.00,100.00
780,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
781,48,15,7,8, 14.58, 31.25,3,5, 87.50,100.00
782,48,14,16,28, 33.33, 29.17,9,5, 57.14,100.00
783,48,17,16,28, 33.33, 35.42,9,6, 57.14,100.00
784,48,12,7,8, 14.58, 25.00,3,3, 87.50,100.00
785,48,15,7,8, 14.58, 31.25,3,4, 87.50,100.00
786,48,14,9,10, 18.75, 29.17,4,4, 90.00,100.00
787,48,17,9,10, 18.75, 35.42,4,5, 90.00,100.00
788,48,14,7,8, 14.58, 29.17,3,4, 87.50,100.00
789,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
790,48,16,9,10, 18.75, 33.33,4,5, 90.00,100.00
791,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
792,48,15,7,8, 14.58, 31.25,3,4, 87.50,100.00
793,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
794,48,17,9,10, 18.75, 35.42,4,5, 90.00,100.00
795,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
796,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
797,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
798,48,19,24,41, 50.00, 39.58,11,6, 58.54,100.00
799,48,22,24,41, 50.00, 45.83,11,7, 58.54,100.00
800,48,13,7,8, 14.58, 27.08,3,3, 87.50,100.00
801,48,16,7,8, 14.58, 33.33,3,4, 87.50,100.00
802,48,15,9,10, 18.75, 31.25,4,4, 90.00,100.00
803,48,18,9,10, 18.75, 37.50,4,5, 90.00,100.00
804,48,15,7,8, 14.58, 31.25,3,4, 87.50,100.00
805,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
806,48,17,9,10, 18.75, 35.42,4,5, 90.00,100.00
807,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
808,48,16,7,8, 14.58, 33.33,3,4, 87.50,100.00
809,48,19,7,8, 14.58, 39.58,3,5, 87.50,100.00
810,48,18,9,10, 18.75, 37.50,4,5, 90.00,100.00
811,48,21,9,10, 18.75, 43.75,4,6, 90.00,100.00
812,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
813,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
814,48,20,18,28, 37.50, 41.67,9,6, 64.29,100.00
815,48,23,28,35, 58.33, 47.92,11,7, 80.00,100.00
816,48,18,7,8, 14.58, 37.50,3,4, 87.50,100.00
817,48,21,7,8, 14.58, 43.75,3,5, 87.50,100.00
818,48,20,9,10, 18.75, 41.67,4,5, 90.00,100.00
819,48,23,9,10, 18.75, 47.92,4,6, 90.00,100.00
820,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
821,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
822,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
823,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
824,48,21,7,8, 14.58, 43.75,3,5, 87.50,100.00
825,48,24,7,8, 14.58, 50.00,3,6, 87.50,100.00
826,48,23,9,10, 18.75, 47.92,4,6, 90.00,100.00
827,48,26,9,10, 18.75, 54.17,4,7, 90.00,100.00
828,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
829,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
830,48,25,26,41, 54.17, 52.08,11,7, 63.41,100.00
831,48,28,39,48, 81.25, 58.33,13,8, 81.25,100.00
832,48,15,7,8, 14.58, 31.25,3,3, 87.50,100.00
833,48,18,7,8, 14.58, 37.50,3,4, 87.50,100.00
834,48,17,9,10, 18.75, 35.42,4,4, 90.00,100.00
835,48,20,9,10, 18.75, 41.67,4,5, 90.00,100.00
836,48,17,7,8, 14.58, 35.42,3,4, 87.50,100.00
837,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
838,48,19,9,10, 18.75, 39.58,4,5, 90.00,100.00
839,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
