index,totalAssertions,validAssertions,passedAssertions,totalAssertionsforQLTY,measuredPROD,referencePROD, measuredUS, referenceUS, measuredQLTY, referenceQLTY
419,72,25,6,25,  8.33, 34.72,4,5, 24.00,100.00
420,72,21,17,39, 23.61, 29.17,6,4, 43.59,100.00
421,72,27,14,39, 19.44, 37.50,6,5, 35.90,100.00
422,72,26,14,39, 19.44, 36.11,6,5, 35.90,100.00
423,72,32,11,39, 15.28, 44.44,6,6, 28.21,100.00
424,72,19,12,25, 16.67, 26.39,4,4, 48.00,100.00
425,72,25,9,25, 12.50, 34.72,4,5, 36.00,100.00
426,72,24,9,25, 12.50, 33.33,4,5, 36.00,100.00
427,72,30,6,25,  8.33, 41.67,4,6, 24.00,100.00
428,72,26,17,39, 23.61, 36.11,6,5, 43.59,100.00
429,72,32,14,39, 19.44, 44.44,6,6, 35.90,100.00
430,72,31,15,44, 20.83, 43.06,7,6, 34.09,100.00
431,72,37,14,48, 19.44, 51.39,8,7, 29.17,100.00
432,72,21,13,25, 18.06, 29.17,4,4, 52.00,100.00
433,72,27,10,25, 13.89, 37.50,4,5, 40.00,100.00
434,72,26,10,25, 13.89, 36.11,4,5, 40.00,100.00
435,72,32,7,25,  9.72, 44.44,4,6, 28.00,100.00
436,72,28,21,52, 29.17, 38.89,7,5, 40.38,100.00
437,72,34,18,52, 25.00, 47.22,7,6, 34.62,100.00
438,72,33,18,52, 25.00, 45.83,7,6, 34.62,100.00
439,72,39,15,52, 20.83, 54.17,7,7, 28.85,100.00
440,72,26,13,25, 18.06, 36.11,4,5, 52.00,100.00
441,72,32,10,25, 13.89, 44.44,4,6, 40.00,100.00
442,72,31,10,25, 13.89, 43.06,4,6, 40.00,100.00
443,72,37,7,25,  9.72, 51.39,4,7, 28.00,100.00
444,72,33,21,52, 29.17, 45.83,7,6, 40.38,100.00
445,72,39,18,52, 25.00, 54.17,7,7, 34.62,100.00
446,72,38,20,57, 27.78, 52.78,8,7, 35.09,100.00
447,72,44,22,68, 30.56, 61.11,11,8, 32.35,100.00
448,72,11,12,25, 16.67, 15.28,4,3, 48.00,100.00
449,72,17,9,25, 12.50, 23.61,4,4, 36.00,100.00
450,72,16,9,25, 12.50, 22.22,4,4, 36.00,100.00
451,72,22,6,25,  8.33, 30.56,4,5, 24.00,100.00
452,72,18,15,32, 20.83, 25.00,5,4, 46.88,100.00
453,72,24,12,32, 16.67, 33.33,5,5, 37.50,100.00
454,72,23,12,32, 16.67, 31.94,5,5, 37.50,100.00
455,72,29,9,32, 12.50, 40.28,5,6, 28.13,100.00
456,72,16,12,25, 16.67, 22.22,4,4, 48.00,100.00
457,72,22,9,25, 12.50, 30.56,4,5, 36.00,100.00
458,72,21,9,25, 12.50, 29.17,4,5, 36.00,100.00
459,72,27,6,25,  8.33, 37.50,4,6, 24.00,100.00
460,72,23,15,32, 20.83, 31.94,5,5, 46.88,100.00
461,72,29,12,32, 16.67, 40.28,5,6, 37.50,100.00
462,72,28,13,37, 18.06, 38.89,6,6, 35.14,100.00
463,72,34,10,37, 13.89, 47.22,6,7, 27.03,100.00
464,72,18,13,25, 18.06, 25.00,4,4, 52.00,100.00
465,72,24,10,25, 13.89, 33.33,4,5, 40.00,100.00
466,72,23,10,25, 13.89, 31.94,4,5, 40.00,100.00
467,72,29,7,25,  9.72, 40.28,4,6, 28.00,100.00
468,72,25,19,45, 26.39, 34.72,6,5, 42.22,100.00
469,72,31,16,45, 22.22, 43.06,6,6, 35.56,100.00
470,72,30,16,45, 22.22, 41.67,6,6, 35.56,100.00
471,72,36,13,45, 18.06, 50.00,6,7, 28.89,100.00
472,72,23,13,25, 18.06, 31.94,4,5, 52.00,100.00
473,72,29,10,25, 13.89, 40.28,4,6, 40.00,100.00
474,72,28,10,25, 13.89, 38.89,4,6, 40.00,100.00
475,72,34,7,25,  9.72, 47.22,4,7, 28.00,100.00
476,72,30,19,45, 26.39, 41.67,6,6, 42.22,100.00
477,72,36,16,45, 22.22, 50.00,6,7, 35.56,100.00
478,72,35,18,50, 25.00, 48.61,7,7, 36.00,100.00
479,72,41,16,53, 22.22, 56.94,8,8, 30.19,100.00
480,72,18,12,25, 16.67, 25.00,4,4, 48.00,100.00
481,72,24,9,25, 12.50, 33.33,4,5, 36.00,100.00
482,72,23,9,25, 12.50, 31.94,4,5, 36.00,100.00
483,72,29,6,25,  8.33, 40.28,4,6, 24.00,100.00
484,72,25,17,39, 23.61, 34.72,6,5, 43.59,100.00
485,72,31,14,39, 19.44, 43.06,6,6, 35.90,100.00
486,72,30,14,39, 19.44, 41.67,6,6, 35.90,100.00
487,72,36,11,39, 15.28, 50.00,6,7, 28.21,100.00
488,72,23,12,25, 16.67, 31.94,4,5, 48.00,100.00
489,72,29,9,25, 12.50, 40.28,4,6, 36.00,100.00
490,72,28,9,25, 12.50, 38.89,4,6, 36.00,100.00
491,72,34,6,25,  8.33, 47.22,4,7, 24.00,100.00
492,72,30,17,39, 23.61, 41.67,6,6, 43.59,100.00
493,72,36,14,39, 19.44, 50.00,6,7, 35.90,100.00
494,72,35,15,44, 20.83, 48.61,7,7, 34.09,100.00
495,72,41,14,48, 19.44, 56.94,8,8, 29.17,100.00
496,72,25,13,25, 18.06, 34.72,4,5, 52.00,100.00
497,72,31,10,25, 13.89, 43.06,4,6, 40.00,100.00
498,72,30,10,25, 13.89, 41.67,4,6, 40.00,100.00
499,72,36,7,25,  9.72, 50.00,4,7, 28.00,100.00
500,72,32,21,52, 29.17, 44.44,7,6, 40.38,100.00
501,72,38,18,52, 25.00, 52.78,7,7, 34.62,100.00
502,72,37,18,52, 25.00, 51.39,7,7, 34.62,100.00
503,72,43,15,52, 20.83, 59.72,7,8, 28.85,100.00
504,72,30,13,25, 18.06, 41.67,4,6, 52.00,100.00
505,72,36,10,25, 13.89, 50.00,4,7, 40.00,100.00
506,72,35,10,25, 13.89, 48.61,4,7, 40.00,100.00
507,72,41,7,25,  9.72, 56.94,4,8, 28.00,100.00
508,72,37,21,52, 29.17, 51.39,7,7, 40.38,100.00
509,72,43,18,52, 25.00, 59.72,7,8, 34.62,100.00
510,72,42,20,57, 27.78, 58.33,8,8, 35.09,100.00
511,72,48,22,68, 30.56, 66.67,11,9, 32.35,100.00
512,72,7,12,25, 16.67,  9.72,4,1, 48.00,100.00
513,72,13,9,25, 12.50, 18.06,4,2, 36.00,100.00
514,72,12,9,25, 12.50, 16.67,4,2, 36.00,100.00
515,72,18,6,25,  8.33, 25.00,4,3, 24.00,100.00
516,72,14,15,32, 20.83, 19.44,5,2, 46.88,100.00
517,72,20,12,32, 16.67, 27.78,5,3, 37.50,100.00
518,72,19,12,32, 16.67, 26.39,5,3, 37.50,100.00
519,72,25,9,32, 12.50, 34.72,5,4, 28.13,100.00
520,72,12,12,25, 16.67, 16.67,4,2, 48.00,100.00
521,72,18,9,25, 12.50, 25.00,4,3, 36.00,100.00
522,72,17,9,25, 12.50, 23.61,4,3, 36.00,100.00
523,72,23,6,25,  8.33, 31.94,4,4, 24.00,100.00
524,72,19,15,32, 20.83, 26.39,5,3, 46.88,100.00
525,72,25,12,32, 16.67, 34.72,5,4, 37.50,100.00
526,72,24,13,37, 18.06, 33.33,6,4, 35.14,100.00
527,72,30,10,37, 13.89, 41.67,6,5, 27.03,100.00
528,72,14,13,25, 18.06, 19.44,4,2, 52.00,100.00
529,72,20,10,25, 13.89, 27.78,4,3, 40.00,100.00
530,72,19,10,25, 13.89, 26.39,4,3, 40.00,100.00
531,72,25,7,25,  9.72, 34.72,4,4, 28.00,100.00
532,72,21,19,45, 26.39, 29.17,6,3, 42.22,100.00
533,72,27,16,45, 22.22, 37.50,6,4, 35.56,100.00
534,72,26,16,45, 22.22, 36.11,6,4, 35.56,100.00
535,72,32,13,45, 18.06, 44.44,6,5, 28.89,100.00
536,72,19,13,25, 18.06, 26.39,4,3, 52.00,100.00
537,72,25,10,25, 13.89, 34.72,4,4, 40.00,100.00
538,72,24,10,25, 13.89, 33.33,4,4, 40.00,100.00
539,72,30,7,25,  9.72, 41.67,4,5, 28.00,100.00
540,72,26,19,45, 26.39, 36.11,6,4, 42.22,100.00
541,72,32,16,45, 22.22, 44.44,6,5, 35.56,100.00
542,72,31,18,50, 25.00, 43.06,7,5, 36.00,100.00
543,72,37,15,50, 20.83, 51.39,7,6, 30.00,100.00
544,72,14,12,25, 16.67, 19.44,4,2, 48.00,100.00
545,72,20,9,25, 12.50, 27.78,4,3, 36.00,100.00
546,72,19,9,25, 12.50, 26.39,4,3, 36.00,100.00
547,72,25,6,25,  8.33, 34.72,4,4, 24.00,100.00
548,72,21,17,39, 23.61, 29.17,6,3, 43.59,100.00
549,72,27,14,39, 19.44, 37.50,6,4, 35.90,100.00
550,72,26,14,39, 19.44, 36.11,6,4, 35.90,100.00
551,72,32,11,39, 15.28, 44.44,6,5, 28.21,100.00
552,72,19,12,25, 16.67, 26.39,4,3, 48.00,100.00
553,72,25,9,25, 12.50, 34.72,4,4, 36.00,100.00
554,72,24,9,25, 12.50, 33.33,4,4, 36.00,100.00
555,72,30,6,25,  8.33, 41.67,4,5, 24.00,100.00
556,72,26,17,39, 23.61, 36.11,6,4, 43.59,100.00
557,72,32,14,39, 19.44, 44.44,6,5, 35.90,100.00
558,72,31,17,45, 23.61, 43.06,8,5, 37.78,100.00
559,72,37,16,49, 22.22, 51.39,9,6, 32.65,100.00
560,72,21,13,25, 18.06, 29.17,4,3, 52.00,100.00
561,72,27,10,25, 13.89, 37.50,4,4, 40.00,100.00
562,72,26,10,25, 13.89, 36.11,4,4, 40.00,100.00
563,72,32,7,25,  9.72, 44.44,4,5, 28.00,100.00
564,72,28,21,52, 29.17, 38.89,7,4, 40.38,100.00
565,72,34,18,52, 25.00, 47.22,7,5, 34.62,100.00
566,72,33,18,52, 25.00, 45.83,7,5, 34.62,100.00
567,72,39,15,52, 20.83, 54.17,7,6, 28.85,100.00
568,72,26,13,25, 18.06, 36.11,4,4, 52.00,100.00
569,72,32,10,25, 13.89, 44.44,4,5, 40.00,100.00
570,72,31,10,25, 13.89, 43.06,4,5, 40.00,100.00
571,72,37,7,25,  9.72, 51.39,4,6, 28.00,100.00
572,72,33,21,52, 29.17, 45.83,7,5, 40.38,100.00
573,72,39,18,52, 25.00, 54.17,7,6, 34.62,100.00
574,72,38,22,58, 30.56, 52.78,9,6, 37.93,100.00
575,72,44,23,66, 31.94, 61.11,11,7, 34.85,100.00
576,72,11,12,25, 16.67, 15.28,4,2, 48.00,100.00
577,72,17,9,25, 12.50, 23.61,4,3, 36.00,100.00
578,72,16,9,25, 12.50, 22.22,4,3, 36.00,100.00
579,72,22,6,25,  8.33, 30.56,4,4, 24.00,100.00
580,72,18,15,32, 20.83, 25.00,5,3, 46.88,100.00
581,72,24,12,32, 16.67, 33.33,5,4, 37.50,100.00
582,72,23,12,32, 16.67, 31.94,5,4, 37.50,100.00
583,72,29,9,32, 12.50, 40.28,5,5, 28.13,100.00
584,72,16,12,25, 16.67, 22.22,4,3, 48.00,100.00
585,72,22,9,25, 12.50, 30.56,4,4, 36.00,100.00
586,72,21,9,25, 12.50, 29.17,4,4, 36.00,100.00
587,72,27,6,25,  8.33, 37.50,4,5, 24.00,100.00
588,72,23,15,32, 20.83, 31.94,5,4, 46.88,100.00
589,72,29,12,32, 16.67, 40.28,5,5, 37.50,100.00
590,72,28,13,37, 18.06, 38.89,6,5, 35.14,100.00
591,72,34,10,37, 13.89, 47.22,6,6, 27.03,100.00
592,72,18,13,25, 18.06, 25.00,4,3, 52.00,100.00
593,72,24,10,25, 13.89, 33.33,4,4, 40.00,100.00
594,72,23,10,25, 13.89, 31.94,4,4, 40.00,100.00
595,72,29,7,25,  9.72, 40.28,4,5, 28.00,100.00
596,72,25,19,45, 26.39, 34.72,6,4, 42.22,100.00
597,72,31,16,45, 22.22, 43.06,6,5, 35.56,100.00
598,72,30,16,45, 22.22, 41.67,6,5, 35.56,100.00
599,72,36,13,45, 18.06, 50.00,6,6, 28.89,100.00
600,72,23,13,25, 18.06, 31.94,4,4, 52.00,100.00
601,72,29,10,25, 13.89, 40.28,4,5, 40.00,100.00
602,72,28,10,25, 13.89, 38.89,4,5, 40.00,100.00
603,72,34,7,25,  9.72, 47.22,4,6, 28.00,100.00
604,72,30,19,45, 26.39, 41.67,6,5, 42.22,100.00
605,72,36,16,45, 22.22, 50.00,6,6, 35.56,100.00
606,72,35,18,50, 25.00, 48.61,7,6, 36.00,100.00
607,72,41,15,50, 20.83, 56.94,7,7, 30.00,100.00
608,72,18,12,25, 16.67, 25.00,4,3, 48.00,100.00
609,72,24,9,25, 12.50, 33.33,4,4, 36.00,100.00
610,72,23,9,25, 12.50, 31.94,4,4, 36.00,100.00
611,72,29,6,25,  8.33, 40.28,4,5, 24.00,100.00
612,72,25,17,39, 23.61, 34.72,6,4, 43.59,100.00
613,72,31,14,39, 19.44, 43.06,6,5, 35.90,100.00
614,72,30,14,39, 19.44, 41.67,6,5, 35.90,100.00
615,72,36,11,39, 15.28, 50.00,6,6, 28.21,100.00
616,72,23,12,25, 16.67, 31.94,4,4, 48.00,100.00
617,72,29,9,25, 12.50, 40.28,4,5, 36.00,100.00
618,72,28,9,25, 12.50, 38.89,4,5, 36.00,100.00
619,72,34,6,25,  8.33, 47.22,4,6, 24.00,100.00
620,72,30,17,39, 23.61, 41.67,6,5, 43.59,100.00
621,72,36,14,39, 19.44, 50.00,6,6, 35.90,100.00
622,72,35,17,45, 23.61, 48.61,8,6, 37.78,100.00
623,72,41,16,49, 22.22, 56.94,9,7, 32.65,100.00
624,72,25,13,25, 18.06, 34.72,4,4, 52.00,100.00
625,72,31,10,25, 13.89, 43.06,4,5, 40.00,100.00
626,72,30,10,25, 13.89, 41.67,4,5, 40.00,100.00
627,72,36,7,25,  9.72, 50.00,4,6, 28.00,100.00
628,72,32,21,52, 29.17, 44.44,7,5, 40.38,100.00
629,72,38,18,52, 25.00, 52.78,7,6, 34.62,100.00
630,72,37,18,52, 25.00, 51.39,7,6, 34.62,100.00
631,72,43,15,52, 20.83, 59.72,7,7, 28.85,100.00
632,72,30,13,25, 18.06, 41.67,4,5, 52.00,100.00
633,72,36,10,25, 13.89, 50.00,4,6, 40.00,100.00
634,72,35,10,25, 13.89, 48.61,4,6, 40.00,100.00
635,72,41,7,25,  9.72, 56.94,4,7, 28.00,100.00
636,72,37,21,52, 29.17, 51.39,7,6, 40.38,100.00
637,72,43,18,52, 25.00, 59.72,7,7, 34.62,100.00
638,72,42,22,58, 30.56, 58.33,9,7, 37.93,100.00
639,72,48,23,66, 31.94, 66.67,11,8, 34.85,100.00
640,72,10,12,25, 16.67, 13.89,4,2, 48.00,100.00
641,72,16,9,25, 12.50, 22.22,4,3, 36.00,100.00
642,72,15,9,25, 12.50, 20.83,4,3, 36.00,100.00
643,72,21,6,25,  8.33, 29.17,4,4, 24.00,100.00
644,72,17,15,32, 20.83, 23.61,5,3, 46.88,100.00
645,72,23,12,32, 16.67, 31.94,5,4, 37.50,100.00
646,72,22,12,32, 16.67, 30.56,5,4, 37.50,100.00
647,72,28,9,32, 12.50, 38.89,5,5, 28.13,100.00
648,72,15,12,25, 16.67, 20.83,4,3, 48.00,100.00
649,72,21,9,25, 12.50, 29.17,4,4, 36.00,100.00
650,72,20,9,25, 12.50, 27.78,4,4, 36.00,100.00
651,72,26,6,25,  8.33, 36.11,4,5, 24.00,100.00
652,72,22,15,32, 20.83, 30.56,5,4, 46.88,100.00
653,72,28,12,32, 16.67, 38.89,5,5, 37.50,100.00
654,72,27,13,37, 18.06, 37.50,6,5, 35.14,100.00
655,72,33,10,37, 13.89, 45.83,6,6, 27.03,100.00
656,72,17,13,25, 18.06, 23.61,4,3, 52.00,100.00
657,72,23,10,25, 13.89, 31.94,4,4, 40.00,100.00
658,72,22,10,25, 13.89, 30.56,4,4, 40.00,100.00
659,72,28,7,25,  9.72, 38.89,4,5, 28.00,100.00
660,72,24,19,45, 26.39, 33.33,6,4, 42.22,100.00
661,72,30,16,45, 22.22, 41.67,6,5, 35.56,100.00
662,72,29,16,45, 22.22, 40.28,6,5, 35.56,100.00
663,72,35,13,45, 18.06, 48.61,6,6, 28.89,100.00
664,72,22,13,25, 18.06, 30.56,4,4, 52.00,100.00
665,72,28,10,25, 13.89, 38.89,4,5, 40.00,100.00
666,72,27,10,25, 13.89, 37.50,4,5, 40.00,100.00
667,72,33,7,25,  9.72, 45.83,4,6, 28.00,100.00
668,72,29,19,45, 26.39, 40.28,6,5, 42.22,100.00
669,72,35,16,45, 22.22, 48.61,6,6, 35.56,100.00
670,72,34,18,50, 25.00, 47.22,7,6, 36.00,100.00
671,72,40,16,53, 22.22, 55.56,8,7, 30.19,100.00
672,72,17,12,25, 16.67, 23.61,4,3, 48.00,100.00
673,72,23,9,25, 12.50, 31.94,4,4, 36.00,100.00
674,72,22,9,25, 12.50, 30.56,4,4, 36.00,100.00
675,72,28,6,25,  8.33, 38.89,4,5, 24.00,100.00
676,72,24,17,39, 23.61, 33.33,6,4, 43.59,100.00
677,72,30,14,39, 19.44, 41.67,6,5, 35.90,100.00
678,72,29,14,39, 19.44, 40.28,6,5, 35.90,100.00
679,72,35,11,39, 15.28, 48.61,6,6, 28.21,100.00
680,72,22,12,25, 16.67, 30.56,4,4, 48.00,100.00
681,72,28,9,25, 12.50, 38.89,4,5, 36.00,100.00
682,72,27,9,25, 12.50, 37.50,4,5, 36.00,100.00
683,72,33,6,25,  8.33, 45.83,4,6, 24.00,100.00
684,72,29,17,39, 23.61, 40.28,6,5, 43.59,100.00
685,72,35,14,39, 19.44, 48.61,6,6, 35.90,100.00
686,72,34,17,45, 23.61, 47.22,8,6, 37.78,100.00
687,72,40,16,49, 22.22, 55.56,9,7, 32.65,100.00
688,72,24,13,25, 18.06, 33.33,4,4, 52.00,100.00
689,72,30,10,25, 13.89, 41.67,4,5, 40.00,100.00
690,72,29,10,25, 13.89, 40.28,4,5, 40.00,100.00
691,72,35,7,25,  9.72, 48.61,4,6, 28.00,100.00
692,72,31,21,52, 29.17, 43.06,7,5, 40.38,100.00
693,72,37,18,52, 25.00, 51.39,7,6, 34.62,100.00
694,72,36,18,52, 25.00, 50.00,7,6, 34.62,100.00
695,72,42,15,52, 20.83, 58.33,7,7, 28.85,100.00
696,72,29,13,25, 18.06, 40.28,4,5, 52.00,100.00
697,72,35,10,25, 13.89, 48.61,4,6, 40.00,100.00
698,72,34,10,25, 13.89, 47.22,4,6, 40.00,100.00
699,72,40,7,25,  9.72, 55.56,4,7, 28.00,100.00
700,72,36,21,52, 29.17, 50.00,7,6, 40.38,100.00
701,72,42,18,52, 25.00, 58.33,7,7, 34.62,100.00
702,72,41,22,58, 30.56, 56.94,9,7, 37.93,100.00
703,72,47,24,69, 33.33, 65.28,12,8, 34.78,100.00
704,72,14,12,25, 16.67, 19.44,4,3, 48.00,100.00
705,72,20,9,25, 12.50, 27.78,4,4, 36.00,100.00
706,72,19,9,25, 12.50, 26.39,4,4, 36.00,100.00
707,72,25,6,25,  8.33, 34.72,4,5, 24.00,100.00
708,72,21,15,32, 20.83, 29.17,5,4, 46.88,100.00
709,72,27,12,32, 16.67, 37.50,5,5, 37.50,100.00
710,72,26,12,32, 16.67, 36.11,5,5, 37.50,100.00
711,72,32,9,32, 12.50, 44.44,5,6, 28.13,100.00
712,72,19,12,25, 16.67, 26.39,4,4, 48.00,100.00
713,72,25,9,25, 12.50, 34.72,4,5, 36.00,100.00
714,72,24,9,25, 12.50, 33.33,4,5, 36.00,100.00
715,72,30,6,25,  8.33, 41.67,4,6, 24.00,100.00
716,72,26,15,32, 20.83, 36.11,5,5, 46.88,100.00
717,72,32,12,32, 16.67, 44.44,5,6, 37.50,100.00
718,72,31,13,37, 18.06, 43.06,6,6, 35.14,100.00
719,72,37,10,37, 13.89, 51.39,6,7, 27.03,100.00
720,72,21,13,25, 18.06, 29.17,4,4, 52.00,100.00
721,72,27,10,25, 13.89, 37.50,4,5, 40.00,100.00
722,72,26,10,25, 13.89, 36.11,4,5, 40.00,100.00
723,72,32,7,25,  9.72, 44.44,4,6, 28.00,100.00
724,72,28,19,45, 26.39, 38.89,6,5, 42.22,100.00
725,72,34,16,45, 22.22, 47.22,6,6, 35.56,100.00
726,72,33,16,45, 22.22, 45.83,6,6, 35.56,100.00
727,72,39,13,45, 18.06, 54.17,6,7, 28.89,100.00
728,72,26,13,25, 18.06, 36.11,4,5, 52.00,100.00
729,72,32,10,25, 13.89, 44.44,4,6, 40.00,100.00
730,72,31,10,25, 13.89, 43.06,4,6, 40.00,100.00
731,72,37,7,25,  9.72, 51.39,4,7, 28.00,100.00
732,72,33,19,45, 26.39, 45.83,6,6, 42.22,100.00
733,72,39,16,45, 22.22, 54.17,6,7, 35.56,100.00
734,72,38,18,50, 25.00, 52.78,7,7, 36.00,100.00
735,72,44,16,53, 22.22, 61.11,8,8, 30.19,100.00
736,72,21,12,25, 16.67, 29.17,4,4, 48.00,100.00
737,72,27,9,25, 12.50, 37.50,4,5, 36.00,100.00
738,72,26,9,25, 12.50, 36.11,4,5, 36.00,100.00
739,72,32,6,25,  8.33, 44.44,4,6, 24.00,100.00
740,72,28,17,39, 23.61, 38.89,6,5, 43.59,100.00
741,72,34,14,39, 19.44, 47.22,6,6, 35.90,100.00
742,72,33,14,39, 19.44, 45.83,6,6, 35.90,100.00
743,72,39,11,39, 15.28, 54.17,6,7, 28.21,100.00
744,72,26,12,25, 16.67, 36.11,4,5, 48.00,100.00
745,72,32,9,25, 12.50, 44.44,4,6, 36.00,100.00
746,72,31,9,25, 12.50, 43.06,4,6, 36.00,100.00
747,72,37,6,25,  8.33, 51.39,4,7, 24.00,100.00
748,72,33,17,39, 23.61, 45.83,6,6, 43.59,100.00
749,72,39,14,39, 19.44, 54.17,6,7, 35.90,100.00
750,72,38,17,45, 23.61, 52.78,8,7, 37.78,100.00
751,72,44,16,49, 22.22, 61.11,9,8, 32.65,100.00
752,72,28,13,25, 18.06, 38.89,4,5, 52.00,100.00
753,72,34,10,25, 13.89, 47.22,4,6, 40.00,100.00
754,72,33,10,25, 13.89, 45.83,4,6, 40.00,100.00
755,72,39,7,25,  9.72, 54.17,4,7, 28.00,100.00
756,72,35,21,52, 29.17, 48.61,7,6, 40.38,100.00
757,72,41,18,52, 25.00, 56.94,7,7, 34.62,100.00
758,72,40,18,52, 25.00, 55.56,7,7, 34.62,100.00
759,72,46,15,52, 20.83, 63.89,7,8, 28.85,100.00
760,72,33,13,25, 18.06, 45.83,4,6, 52.00,100.00
761,72,39,10,25, 13.89, 54.17,4,7, 40.00,100.00
762,72,38,10,25, 13.89, 52.78,4,7, 40.00,100.00
763,72,44,7,25,  9.72, 61.11,4,8, 28.00,100.00
764,72,40,21,52, 29.17, 55.56,7,7, 40.38,100.00
765,72,46,18,52, 25.00, 63.89,7,8, 34.62,100.00
766,72,45,22,58, 30.56, 62.50,9,8, 37.93,100.00
767,72,51,24,69, 33.33, 70.83,12,9, 34.78,100.00
768,72,11,12,25, 16.67, 15.28,4,2, 48.00,100.00
769,72,17,9,25, 12.50, 23.61,4,3, 36.00,100.00
770,72,16,9,25, 12.50, 22.22,4,3, 36.00,100.00
771,72,22,6,25,  8.33, 30.56,4,4, 24.00,100.00
772,72,18,15,32, 20.83, 25.00,5,3, 46.88,100.00
773,72,24,12,32, 16.67, 33.33,5,4, 37.50,100.00
774,72,23,12,32, 16.67, 31.94,5,4, 37.50,100.00
775,72,29,9,32, 12.50, 40.28,5,5, 28.13,100.00
776,72,16,12,25, 16.67, 22.22,4,3, 48.00,100.00
777,72,22,9,25, 12.50, 30.56,4,4, 36.00,100.00
778,72,21,9,25, 12.50, 29.17,4,4, 36.00,100.00
779,72,27,6,25,  8.33, 37.50,4,5, 24.00,100.00
780,72,23,15,32, 20.83, 31.94,5,4, 46.88,100.00
781,72,29,12,32, 16.67, 40.28,5,5, 37.50,100.00
782,72,28,13,37, 18.06, 38.89,6,5, 35.14,100.00
783,72,34,10,37, 13.89, 47.22,6,6, 27.03,100.00
784,72,18,13,25, 18.06, 25.00,4,3, 52.00,100.00
785,72,24,10,25, 13.89, 33.33,4,4, 40.00,100.00
786,72,23,10,25, 13.89, 31.94,4,4, 40.00,100.00
787,72,29,7,25,  9.72, 40.28,4,5, 28.00,100.00
788,72,25,19,45, 26.39, 34.72,6,4, 42.22,100.00
789,72,31,16,45, 22.22, 43.06,6,5, 35.56,100.00
790,72,30,16,45, 22.22, 41.67,6,5, 35.56,100.00
791,72,36,13,45, 18.06, 50.00,6,6, 28.89,100.00
792,72,23,13,25, 18.06, 31.94,4,4, 52.00,100.00
793,72,29,10,25, 13.89, 40.28,4,5, 40.00,100.00
794,72,28,10,25, 13.89, 38.89,4,5, 40.00,100.00
795,72,34,7,25,  9.72, 47.22,4,6, 28.00,100.00
796,72,30,19,45, 26.39, 41.67,6,5, 42.22,100.00
797,72,36,16,45, 22.22, 50.00,6,6, 35.56,100.00
798,72,35,18,50, 25.00, 48.61,7,6, 36.00,100.00
799,72,41,15,50, 20.83, 56.94,7,7, 30.00,100.00
800,72,18,12,25, 16.67, 25.00,4,3, 48.00,100.00
801,72,24,9,25, 12.50, 33.33,4,4, 36.00,100.00
802,72,23,9,25, 12.50, 31.94,4,4, 36.00,100.00
803,72,29,6,25,  8.33, 40.28,4,5, 24.00,100.00
804,72,25,17,39, 23.61, 34.72,6,4, 43.59,100.00
805,72,31,14,39, 19.44, 43.06,6,5, 35.90,100.00
806,72,30,14,39, 19.44, 41.67,6,5, 35.90,100.00
807,72,36,11,39, 15.28, 50.00,6,6, 28.21,100.00
808,72,23,12,25, 16.67, 31.94,4,4, 48.00,100.00
809,72,29,9,25, 12.50, 40.28,4,5, 36.00,100.00
810,72,28,9,25, 12.50, 38.89,4,5, 36.00,100.00
811,72,34,6,25,  8.33, 47.22,4,6, 24.00,100.00
812,72,30,17,39, 23.61, 41.67,6,5, 43.59,100.00
813,72,36,14,39, 19.44, 50.00,6,6, 35.90,100.00
814,72,35,17,45, 23.61, 48.61,8,6, 37.78,100.00
815,72,41,16,49, 22.22, 56.94,9,7, 32.65,100.00
816,72,25,13,25, 18.06, 34.72,4,4, 52.00,100.00
817,72,31,10,25, 13.89, 43.06,4,5, 40.00,100.00
818,72,30,10,25, 13.89, 41.67,4,5, 40.00,100.00
819,72,36,7,25,  9.72, 50.00,4,6, 28.00,100.00
820,72,32,21,52, 29.17, 44.44,7,5, 40.38,100.00
821,72,38,18,52, 25.00, 52.78,7,6, 34.62,100.00
822,72,37,18,52, 25.00, 51.39,7,6, 34.62,100.00
823,72,43,15,52, 20.83, 59.72,7,7, 28.85,100.00
824,72,30,13,25, 18.06, 41.67,4,5, 52.00,100.00
825,72,36,10,25, 13.89, 50.00,4,6, 40.00,100.00
826,72,35,10,25, 13.89, 48.61,4,6, 40.00,100.00
827,72,41,7,25,  9.72, 56.94,4,7, 28.00,100.00
828,72,37,21,52, 29.17, 51.39,7,6, 40.38,100.00
829,72,43,18,52, 25.00, 59.72,7,7, 34.62,100.00
830,72,42,22,58, 30.56, 58.33,9,7, 37.93,100.00
831,72,48,23,66, 31.94, 66.67,11,8, 34.85,100.00
832,72,15,12,25, 16.67, 20.83,4,3, 48.00,100.00
833,72,21,9,25, 12.50, 29.17,4,4, 36.00,100.00
834,72,20,9,25, 12.50, 27.78,4,4, 36.00,100.00
835,72,26,6,25,  8.33, 36.11,4,5, 24.00,100.00
836,72,22,15,32, 20.83, 30.56,5,4, 46.88,100.00
837,72,28,12,32, 16.67, 38.89,5,5, 37.50,100.00
838,72,27,12,32, 16.67, 37.50,5,5, 37.50,100.00
839,72,33,9,32, 12.50, 45.83,5,6, 28.13,100.00
